eid	doctype	pubyear	source_id	volume	issue	page-start	page-end
78650077037	ar	2010	4.900152708E9	328		135	150
78650084226	ar	2010	15481.0	36	6	1553	1564
78650085781	ar	2010	4.700152756E9	9	4	229	246
78650095828	ar	2011	29320.0	16	1		
78650123398	ar	2010	28224.0	40	12	547	554
78650143782	ar	2010	16077.0	21	4	194	204
78650155272	ar	2010	4.900152708E9	328		1	33
78650164450	ar	2010	4.900152708E9	328		193	211
78650167623	ar	2010	1.100147103E9	10	1	171	181
78650174789	ar	2010	20498.0	17	6	609	619
78650175558	ar	2010	20498.0	17	6	621	637
78650259869	ar	2010	14698.0	14	4	330	339
78650261420	ar	2010	24689.0	362	12	6619	6632
78650282357	ar	2010	6.30015313E9	5	3	249	264
78650288059	ar	2011	144975.0	19	1	96	100
78650288472	ar	2010	14698.0	14	4	318	329
78650298121	ar	2011	16789.0	409	1	37	45
78650300919	ar	2010	26917.0	16	3	337	353
78650339790	re	2011	17437.0	12	1	43	56
78650342492	ar	2010	17592.0	285	52	40673	40680
78650361248	re	2009	78905.0	34	3-4	71	75
78650376381	re	2009	78905.0	34	3-4	76	80
78650404909	ar	2009	78905.0	34	3-4	91	101
78650435569	cp	2010	1.9700183069E10			13	18
78650435596	ar	2010	14804.0	24	6	601	608
78650444554	cp	2010	1.9700183072E10			57	62
78650459421	re	2009	5.700159284E9	17	2	162	187
78650485255	re	2010	6.400153199E9	24	4	331	344
78650488388	re	2010	14202.0	148	3	323	337
78650501463	ar	2010	5.700183394E9	30	3-4	461	472
78650515467	ar	2011	23968.0	215	5	847	865
78650532341	ar	2011	22663.0	27	1	39	59
78650609185	re	2010	1.6100154762E10	10		119	134
78650626602	ar	2010	17367.0		124	59	65
78650636014	ar	2010	25674.0	6340	PART 1	298	328
78650663547	ar	2010	25674.0	6340	PART 1	78	99
78650675404	ip	???	15134.0				
78650725169	cp	2010	1.9700183119E10			180	187
78650725893	ar	2011	12165.0	158	1	101	112
78650726105	ar	2011	27717.0	25	1	8	16
78650731658	ar	2011	1.7700155303E10	3	1	40	55
78650741813	ar	2010	1.0600153309E10	5	12		
78650780737	ar	2011	17528.0	14	2	323	343
78650800528	ar	2011	23633.0	51	1	69	81
78650803217	ar	2010	1.7300154739E10	11	2	127	138
78650875632	ar	2010	19642.0	102	11	36	46
78650895167	ar	2010	4.700152299E9	21	4	207	214
78650947930	ar	2009	1.9700182746E10	3	1	52	63
78650965768	re	2011	13741.0	75	2	151	158
78651093857	cp	2008	1.9700182054E10				
78651230633	ar	2011	29903.0	38	2	547	553
78651265073	cp	2010	1.9700186712E10				
78651265601	ar	2010	23454.0	109	6	1779	1785
78651268138	cp	2010	1.9700186712E10				
78651280438	cp	2010	1.9700186712E10				
78651288313	cp	2010	1.9700186712E10				
78651297131	cp	2010	1.9700186712E10				
78651298165	cp	2010	1.970018672E10	394		520	528
78651303004	cp	2010	1.9700186712E10				
78651305589	cp	2010	1.9700186712E10				
78651305999	cp	2010	1.9700186712E10				
78651325255	cp	2010	1.9700186712E10				
78651330443	cp	2010	1.9700186712E10				
78651331360	ar	2010	22982.0	15	4	344	348
78651338653	ar	2011	16874.0	93	2	217	226
78651341027	cp	2010	1.9700186712E10				
78651341538	ar	2011	17598.0	112	1	98	106
78651380872	ar	2010	20335.0	93	4	535	540
78651385529	ar	2011	25627.0	51	1	341	377
78651390990	ar	2011	25627.0	51	1	379	396
78651397319	ar	2011	25627.0	51	1	303	339
78651403428	ar	2011	29676.0	11	3-4	313	325
78651440986	cp	2010	1.9700186732E10			372	378
78651450842	ar	2010	50120.0	33	4	494	503
78651472332	ar	2011	16620.0	180	3	480	488
78651477708	ar	2011	29419.0	311	1-4	139	145
78651481408	ar	2011	18933.0	10	1	199	207
78651525499	ar	2010	1.9700186819E10	74		117	127
78651527721	ar	2008	1.9700186819E10	66		151	159
78651528093	ar	2010	1.9700186819E10	72		121	143
78651546352	ar	2010	1.9700186819E10	74		3	11
78651548643	ar	2010	1.9700186819E10	74		181	192
78651593292	ar	2010	1.9700186818E10	5	1	13	24
78751480664	ar	2010	120005.0	132	6		
78751503042	ar	2011	1.670015471E10	4	1	1	11
78751503321	ar	2011	26918.0	27	1	7	27
78751520243	ar	2011	5.000153705E9	34	1	81	113
78751520926	cp	2010	16719.0				
78751556705	cp	2010	145117.0	1		137	144
78751614497	ar	2011	29197.0	23	1	89	114
78751646313	ar	2011	14222.0	32	2	306	316
78751648348	ar	2010	27551.0	92	2		
78751661912	ar	2010	27418.0		2186	67	77
78751701469	ar	2011	18046.0	490	1	68	71
78951471415	ar	2011	22245.0	129	2	129	139
78951478693	ar	2010	21992.0	41	4	448	454
78951489336	ar	2010	12415.0	17	5	425	464
78951493743	ar	2011	4.700152755E9	15	1	43	64
78951495045	ip	???	15134.0				
79151486676	ip	???	15134.0				
79251469096	cp	2008	1.9700187502E10	316			
79251480742	ar	2011	16498.0	210	1	33	60
79251499293	ar	2011	20052.0	68	1		
79251503619	cp	2008	1.9700187502E10	316			
79251515768	ar	2011	4.800156201E9	6	2	459	473
79251519322	cp	2008	1.9700187502E10	316			
79251520959	ar	2011	23723.0	23	1	23	39
79251522100	ar	2010	1.0600153309E10	5	3		
79251538396	ar	2010	28180.0	50	3	279	291
79251539243	ar	2010	1.9700182334E10	2010			
79451470711	ar	2011	19723.0	10	3	310	318
79451474590	ar	2010	23892.0	10	4	785	810
79551489828	re	2008	5.800162233E9	42	3	1	18
79551500588	ar	2011	5.000155401E9	21	4	241	252
79551510530	ar	2011	1.9700187631E10	35	1	29	42
79551531711	ar	2011	110157.0	83	2		
79551539836	cp	2010	7.00147006E8			97	104
79551559908	ar	2011	5.800161654E9	75	1	17	25
79551564877	cp	2010	7.00147006E8			122	129
79551571119	ar	2011	21092.0	39	1	83	99
79551593494	ar	2011	18046.0	490	3	220	225
79551595608	cp	2010	28075.0	24	25-26	5105	5114
79551596634	ar	2011	1.6900154701E10	14		129	135
79551608024	ar	2010	4.700152505E9	36	1	22	37
79551638810	ar	2011	26439.0	92	1	164	184
79551639088	cp	2010	145242.0				
79551642205	cp	2010	145242.0				
79551643336	cp	2010	145242.0				
79551648369	cp	2010	145242.0				
79551650333	ar	2011	21140.0	45	2	153	169
79551650931	ar	2011	16667.0	31	2	467	475
79551666575	ar	2011	21121.0	108	2	876	881
79551686466	ar	2011	26514.0	52	10	1078	1081
79751475097	ar	2011	24169.0	88	3	317	318
79751475356	ar	2011	1.8800156711E10	5	1	87	92
79751537227	ar	2011	19747.0	217	1-2	135	148
79951502922	ar	2010	2.1100197994E10	66		1	10
79951509861	ar	2011	23871.0	24	1	148	156
79951511030	ar	2011	25627.0	51	2	525	553
79951513065	ar	2011	25627.0	51	2	801	818
79951541825	ar	2010	27418.0		2192	147	155
79951561127	ar	2011	25678.0	21	1	61	74
79951564837	ar	2011	1.9700182701E10	2	1		
79951566957	ar	2009	13883.0	45	1	15	19
79951575593	ar	2011	24842.0	19	1	82	97
79951580915	ar	2011	20882.0	148	2-4	440	447
79951617061	ar	2011	12066.0	12	3	195	203
79951671152	ar	2011	25075.0	20	2	358	364
79951691616	cp	2010	144854.0			387	390
79951693009	cp	2010	144854.0			144	147
79951726548	ar	2011	24657.0	82	11	1649	1661
79951778831	ar	2011	1.7700156753E10	15	4	296	308
79951778998	ar	2011	1.7700156753E10	15	4	346	356
79951787813	cp	2011	25674.0	6558 LNCS		65	76
79951790928	cp	2010	1.9700188221E10			690	693
79951840100	ar	2011	28237.0	43	1	64	71
79951863995	ar	2010	12308.0	46	3	341	355
79951884285	ar	2011	20746.0	68	5	48	52
79951897951	ar	2011	5.000153601E9	31	1	53	64
79951915205	ar	2011	34037.0	87	2	346	363
79951935271	cp	2010	18704.0			26	34
79951937728	cp	2010	1.9700188271E10			1561	1565
79951966674	ar	2011	4.700152757E9	30	1	71	87
79951993252	ar	2011	50089.0	399	3-4	173	184
79951999738	ar	2011	22726.0	21	6	353	368
79952005908	ar	2011	4.700152825E9	19	3	662	666
79952010760	ar	2011	1.9700188329E10	8	1	16	23
79952068517	re	2010	27567.0	14	7	2154	2160
79952072908	ar	2011	145660.0	39	1	47	57
79952103008	ar	2011	21162.0	46	9	3207	3215
79952107080	ar	2011	13845.0	73	2	325	343
79952154647	ar	2011	1.0600153309E10	6	2		
79952255268	ar	2011	28204.0	42	1	37	42
79952257889	ar	2011	28204.0	42	1	27	35
79952260421	ar	2011	1.9600161811E10	4	1	53	62
79952268999	ar	2011	20374.0	26	5	874	898
79952275990	ar	2011	144958.0	31	1	100	104
79952301900	ar	2011	29601.0	42	1	40	49
79952340001	re	2011	1.6300154715E10	64	2	141	147
79952367877	ar	2011	26776.0	33	2	158	167
79952372932	cp	2010	1.9700190308E10			9	14
79952374025	cp	2010	1.9700190339E10			215	220
79952376026	ar	2011	1.7300154986E10	5	4 B	1411	1416
79952391760	cp	2010	1.9700190308E10			147	152
79952398595	re	2011	1.6100154747E10	21	1	66	84
79952420844	cp	2010	1.9700190339E10			203	208
79952488588	ar	2011	27562.0	40	2	343	349
79952524603	ar	2011	29148.0	83	2		
79952579346	ar	2011	4.400151729E9	7	1	3	14
79952593622	ar	2011	12807.0	50	7	1120	1125
79952688341	ar	2011	13695.0	51	4	654	662
79952703198	ar	2011	15598.0	228	2	270	282
79952714522	ar	2011	22021.0	153	2	323	335
79952722132	ar	2011	18002.0	25	3	682	690
79952744689	cp	2010	1.1600154611E10				
79952749185	cp	2010	1.1600154611E10				
79952749774	cp	2010	1.9700200845E10			154	160
79952754448	ar	2011	25836.0	15	7	1097	1104
79952757081	cp	2010	1.1600154611E10				
79952758023	ar	2011	20201.0	32	1	34	47
79952766942	re	2011	12108.0	34	1	24	25
79952768756	cp	2010	1.9700200845E10			84	90
79952772875	cp	2010	1.9700200845E10			171	177
79952774221	ar	2011	1.9700200834E10	3	1	59	76
79952838952	ar	2011	20007.0	41	5	579	606
79952912901	ar	2011	24765.0	89	3	239	253
79952920511	ar	2011	4.800156304E9	12	1	4	15
79952929860	cp	2011	26010.0			379	380
79952953758	cp	2010	1.9700201148E10			393	398
79952959070	cp	2010	1.8800156701E10				
79952988376	ar	2011	18933.0	10	3	958	967
79952995312	ar	2011	28826.0	13	1	41	46
79952997584	re	2011	25677.0	38	1	46	50
79953013345	ar	2011	22687.0	50	14	3219	3223
79953014288	ar	2011	24689.0	363	7	3703	3716
79953068018	ar	2011	23646.0	20	2	111	115
79953099698	ar	2011	1.9700181106E10	4	2	549	553
79953119454	ar	2011	24718.0	50	2	175	200
79953136002	cp	2010	87424.0			7407	7412
79953150954	ar	2011	5.700178973E9	15	1	26	37
79953199358	ar	2011	4.700152495E9	9	2	140	150
79953232712	ar	2011	12440.0	63	2	262	276
79953326960	ar	2011	1.1300153726E10	15	2	215	236
79953681025	ar	2011	26643.0	26	3	340	342
79953694489	ar	2011	14396.0	52	2	25	28
79953790496	ar	2011	21162.0	46	11	3982	3988
79953823570	re	2011	5.700154038E9	42	3	314	327
79953840828	ar	2010	1.9700182674E10	24	3	205	223
79953857000	ar	2009	17719.0	71	2	165	173
79953883131	ar	2011	5.800224528E9	69	2	147	159
79954471981	ar	2010	16181.0	40	4	439	459
79954473931	cp	2011	1.9700201515E10			122	127
79954494214	ar	2011	33328.0	26	1	70	79
79954605047	ar	2011	23454.0	110	4	1021	1028
79954617689	ar	2011	27746.0	27	2	102	110
79954878327	ar	2011	28514.0	59	4	745	753
79954995198	ar	2011	23360.0	11	1		
79955006044	ar	2011	1.9900192103E10	731	1		
79955009810	ar	2010	1.1600154097E10	5			
79955019504	ar	2011	1.00147318E8	35	3	533	557
79955029486	ar	2010	1.6100154744E10	43	1	119	140
79955365553	ar	2011	20650.0	48	4	772	803
79955464840	ar	2011	15063.0	93	7	1923	1928
79955468283	ar	2011	12952.0	41	3	552	568
79955473233	ar	2011	15063.0	93	7	1621	1630
79955498256	ar	2011	15602.0	14	1		
79955523790	ar	2011	21116.0	46	5	720	726
79955542066	ar	2011	144975.0	19	2	212	216
79955578105	ar	2011	27717.0	25	3	140	146
79955591941	ar	2011	27717.0	25	3	120	126
79955618773	ar	2011	147203.0	14	1	28	44
79955623089	ar	2011	35688.0	62	5	423	430
79955631185	ar	2011	22839.0	28	2	163	182
79955650337	ar	2011	145349.0	13	1		
79955674269	ar	2011	19805.0	35	1	1	17
79955685598	ar	2011	28160.0	32	1	28	34
79955691427	ar	2011	23255.0	125	1-4	39	48
79955759768	ar	2011	25847.0	12	2	171	189
79955775345	ar	2011	14396.0	52	4	13	20
79955776365	ar	2011	5.700165306E9	16	3	657	681
79955783114	ar	2011	17592.0	286	19	16891	16899
79955795453	ar	2010	1.9700175827E10	23	2	173	195
79955809851	ar	2011	15754.0	69	6	538	543
79955826913	ar	2011	1.7500155126E10	73	4	1171	1194
79955843803	ar	2010	24223.0	23	10		
79955919080	ar	2011	29262.0	24	2	180	186
79955939364	cp	2011	144852.0			66	70
79955942092	ar	2011	25123.0	268	1-2	211	222
79955951006	ar	2011	14285.0	222	2	332	341
79955968456	ar	2011	28866.0	20	3	418	429
79956036444	ar	2011	27374.0	27	3	428	440
79956058685	ar	2011	28249.0	27	3	133	139
79956090143	ar	2011	18768.0	43	9	1045	1057
79956090192	ar	2011	14656.0	47	4	302	311
79956115416	ar	2011	28567.0	23	21		
79956123093	ar	2011	21226.0	39	6	1014	1021
79956216624	ar	2011	14112.0	56	2	150	159
79956220290	ar	2011	1.7700156759E10	12	3	195	209
79956253028	ar	2010	5.600155969E9	12	1-2	140	155
79956349650	cp	2011	1.9900191619E10			190	197
79957467297	ar	2011	28193.0	28	2	92	104
79957467893	re	2010	130176.0	12	4	285	303
79957471387	ar	2011	27123.0	25	3	220	222
79957486862	cp	2011	1.9900191709E10			92	95
79957492328	ar	2011	28490.0	112	2	168	170
79957553413	ar	2011	1.9700182701E10	2	2		
79957564651	ar	2011	1.9700182701E10	2	2		
79957578746	ar	2011	5.000153601E9	31	2	224	231
79957604186	ar	2011	15407.0	19	4	469	482
79957648286	ar	2011	22199.0	45	6	936	962
79957701734	re	2011	145573.0	36	1	74	94
79957819255	ar	2011	29161.0	66	4	473	483
79957857404	ar	2011	15484.0	33	1	49	56
79957930608	cp	2010	40067.0	7678			
79957931921	cp	2011	25674.0	6634 LNAI	PART 1	124	135
79957959093	ar	2011	26393.0	42	6	688	699
79957962492	cp	2011	13030.0	330	17	4250	4273
79957968989	ar	2011	25175.0	16	4	331	367
79957995604	cp	2010	12222.0			594	598
79958091422	re	2011	1.6400154731E10	31	2	123	138
79958182003	ar	2011	25094.0	30	7	1677	1688
79958202187	ar	2011	21162.0	46	16	5487	5494
79958211837	ar	2011	1.9900191893E10	5	3	383	400
79958292862	ar	2010	2.1100199503E10	3	1	17	24
79958709096	ar	2011	4.700152403E9	23	2	296	315
79958740734	ar	2011	27446.0	43	2	727	751
79958742940	cp	2010	1.9900191919E10			33	47
79958747856	ar	2010	1.9900191349E10	4	4	423	424
79958763045	ar	2011	27627.0	17	2	68	73
79958786419	ar	2011	21677.0	88	6	827	838
79958792979	ar	2011	28183.0	27	3	121	127
79958797442	ar	2011	28752.0	10	4	325	330
79958816079	ar	2011	12320.0	28	5	766	769
79958839784	ar	2011	4.700152835E9	6	2	176	191
79958840010	ar	2011	13272.0	43	5	1016	1034
79958846484	ar	2011	144975.0	19	3	328	332
79958851871	ar	2011	13927.0	20	2	152	157
79959249044	ar	2010	5.700164821E9	12	1	64	73
79959269086	ip	2011	1.2100157208E10			1	17
79959279093	ar	2011	23859.0	104	1	1	31
79959293876	ar	2011	28355.0	24	2	174	181
79959301222	cp	2011	1.9900191997E10			446	451
79959318632	cp	2011	1.9900191997E10			1236	1241
79959335353	ar	2011	1.9700201603E10				
79959336802	ar	2011	15849.0	18	1		
79959338752	ar	2011	130038.0	8	6	544	549
79959373984	ar	2011	25862.0	60	2	183	195
79959407312	ar	2011	1.9700182674E10	25	1	3	21
79959443635	ar	2011	1.9900192104E10	1	1		
79959557873	ar	2011	15107.0	57	7	4359	4372
79959560287	ar	2011	1.7900156718E10	19	3	273	283
79959562295	ar	2011	27095.0	23	7	351	356
79959580236	cp	2010	27028.0		199	852	861
79959607042	ar	2011	19747.0	219	1-2	29	43
79959608706	ar	2011	12952.0	41	4	717	729
79959610091	ar	2011	19747.0	219	1-2	45	64
79959616100	cp	2011	25674.0	6726 LNAI		115	125
79959641088	ar	2011	1.1800154589E10	10	3	377	389
79959730268	ar	2011	20002.0	49	3	771	794
79959733973	ar	2011	20558.0	78	1	48	53
79959790221	ar	2011	145230.0	7	3	238	258
79959793629	ar	2009	144980.0	7	4	1695	1726
79959801066	ar	2011	25799.0	96	1	1	3
79959843205	ar	2011	29607.0	90	1	167	176
79959940130	cp	2011	1.8800156701E10				
79959940435	ar	2011	19906.0	65	9	919	928
79959944364	ar	2011	13675.0	54	6	54	60
79959944599	cp	2011	1.9900192324E10			371	374
79959947246	cp	2011	1.8800156701E10				
79959949822	ar	2011	19823.0	67	8	860021	8600210
79959949885	ar	2011	19429.0	31	2	263	272
79959950501	cp	2011	1.9900192324E10			156	161
79960017767	cp	2011	1.8800156701E10				
79960040224	ar	2011	27433.0	28	15		
79960048755	cp	2011	1.7700156418E10	16		588	599
79960063361	ar	2011	19270.0	21	2	237	257
79960083423	ar	2010	1.9700187631E10	34	1-2	1	6
79960085161	re	2011	29262.0	24	3	256	272
79960086103	cp	2011	40067.0	8037			
79960094438	re	2010	1.9700187631E10	34	1-2	218	226
79960103000	ar	2011	14301.0	53	2	53	61
79960109309	re	2010	1.6200154754E10	41	2	210	218
79960159216	ar	2011	13154.0	71	1	13	19
79960163316	ar	2011	17472.0	35	9	2468	2478
79960176210	ar	2011	145429.0	11	4	314	324
79960207242	ar	2011	14293.0	32	7	563	588
79960214323	ar	2011	1.7600155012E10	50	1	42	55
79960217879	ar	2010	1.9900192437E10	51	2	179	197
79960225010	ar	2011	27374.0	27	4	746	756
79960240794	ar	2011	14248.0	58	1	17	22
79960241707	ar	2011	4.700152436E9	11	1	1	15
79960277926	ar	2011	15453.0	42	6	1101	1121
79960285766	ar	2011	27374.0	27	4	607	618
79960315635	cp	2011	25674.0	6780 LNAI		288	297
79960329721	cp	2011	25674.0	6780 LNAI		376	382
79960335633	cp	2011	25674.0	6780 LNAI		257	264
79960343125	ar	2011	27717.0	25	4	184	191
79960343368	cp	2011	1.9900192457E10			161	165
79960345176	ar	2011	4.600151503E9	10	1	73	81
79960390178	ar	2011	22792.0	40	5	723	729
79960392645	ar	2011	24024.0	62	8	1671	1682
79960397274	cp	2011	1.9900192506E10			4020	4029
79960410460	cp	2011	40067.0	8057			
79960410604	ar	2010	1.9900192437E10	51	1	137	144
79960414695	cp	2011	40067.0	8057			
79960422779	ar	2011	12807.0	51	5	607	612
79960462016	ar	2011	13500.0	47	4	984	990
79960495328	ar	2011	28533.0	26	4	334	339
79960496083	ar	2010	1.9900192159E10	7	4	236	247
79960523621	cp	2011	40067.0	8030			
79960548579	ar	2011	4.700152801E9	23	3-4	193	210
79960550733	ar	2011	4.400151519E9	32	3	173	192
79960553999	re	2011	22420.0	24	8	843	853
79960563924	ar	2011	18933.0	10	7	2116	2123
79960581632	cp	2011	1.9900192531E10			1	6
79960589504	cp	2011	1.9900192531E10			261	266
79960591196	ar	2011	4.700152506E9	12	1	31	60
79960602655	cp	2011	1.9900192531E10			149	154
79960610542	cp	2011	1.9900192531E10			353	360
79960661628	ar	2011	17521.0	74	3	103	133
79960663110	cp	2011	4.000148004E9	2		1131	1153
79960676389	ar	2011	25799.0	96	2	158	165
79960733297	ar	2011	50120.0	34	2	133	142
79960831852	cp	2009	2.1100229106E10			155	169
79960843760	ar	2011	17436.0	14	6	744	749
79960848391	ar	2011	27542.0	81	4	411	418
79960890097	ar	2011	27416.0	158	14	1802	1814
79960892409	ar	2011	27416.0	158	14	1875	1887
79960945503	ar	2011	18769.0	18	13	1289	1294
79960954000	ar	2011	1.990019176E10	8	2	143	155
79960963241	ar	2011	1.3300154704E10	5	8	531	543
79960992939	ar	2011	1.7700156741E10	20	3	165	177
79961012247	ar	2011	1.4000155897E10	13	4	378	388
79961027270	ar	2011	13845.0	73	9	2132	2151
79961069216	ar	2011	1.3800154708E10	3	4	338	352
79961075124	ar	2011	26396.0	13	15	3920	3923
79961079511	ar	2011	19250.0	38	3	372	416
79961126980	ar	2011	18046.0	501	2	107	111
79961141727	ar	2011	1.9900193208E10	26	1	163	179
79961149872	ar	2011	27243.0	42	8	452	457
79961162488	ar	2011	15481.0	37	4	1292	1309
79961177650	ar	2011	1.9900193253E10	23	1	161	183
79961202410	cp	2011	25674.0	6828 LNAI		414	421
79961220778	ar	2011	28428.0	116	3		
79961221893	ar	2011	1.1000153773E10	84	3		
79961234151	ar	2011	15413.0	12	3	355	373
79961236425	re	2009	1.9900193276E10	4	9	71	82
80051542024	cp	2011	22982.0	16	3-4	364	367
80051542713	ar	2011	16815.0	34	4	362	379
80051586848	ar	2011	12697.0	35	8	1095	1103
80051636447	re	2010	15675.0	44	4	1287	1289
80051668059	ar	2011	6.200180175E9	190	3	489	506
80051678886	ar	2011	145678.0	7	3	380	383
80051711155	ar	2011	110157.0	84	2		
80051722691	ar	2011	27717.0	25	5	231	232
80051730595	ar	2011	27072.0	34	3		
80051731920	ar	2011	28561.0	30	1	49	73
80051733361	ar	2011	27717.0	25	5	238	245
80051759554	ar	2011	20506.0	146	8	916	921
80051762023	ar	2011	17543.0	11	8	1168	1181
80051767250	ar	2011	27072.0	34	3	215	228
80051772438	ar	2011	17543.0	11	8	994	1010
80051807161	ar	2011	4.700152784E9	10	3	208	226
80051815639	ar	2011	28218.0	416	1	618	628
80051876379	cp	2011	144728.0				
80051880606	cp	2011	144728.0				
80051901158	cp	2011	60277.0				
80051901712	cp	2011	144728.0				
80051917830	ar	2011	19823.0	67	8	860031	860036
80051918540	ar	2011	6.300153121E9	6	2	31	49
80051925828	ar	2011	23746.0	44	8	19	25
80051943596	ar	2009	1.9900193216E10	21	1	179	201
80051951538	ar	2011	4.700152626E9	6	3	361	387
80052034811	ar	2011	15703.0	28	3	523	553
80052038817	re	2011	15849.0	18	1		
80052046934	ar	2011	18896.0	15	8	836	838
80052047441	cp	2009	1.9900192335E10				
80052048646	ar	2012	18768.0	44	35	4605	4616
80052049406	ar	2011	15613.0	6	5	393	399
80052056548	ar	2011	1.9700187631E10	35	10	802	816
80052056975	cp	2009	1.9900192335E10				
80052085915	ar	2011	22687.0	50	36	8338	8341
80052177247	cp	2011	1.9900193731E10			1	5
80052198023	cp	2011	1.9900193803E10			348	353
80052234452	cp	2011	1.9900193803E10			183	188
80052262718	ar	2011	13030.0	330	24	5982	6005
80052265893	ar	2011	18042.0	192		334	344
80052267148	ar	2011	29003.0	46	10	827	832
80052294379	ar	2011	23439.0	39	3	379	414
80052317551	re	2009	1.9900193832E10	20	36-37	147	156
80052345480	ar	2011	19664.0	38	10	1042	1063
80052359896	cp	2011	14141.0	34	1	42	63
80052393174	cp	2011	55822.0			719	724
80052401858	ar	2011	17592.0	286	36	31761	31770
80052408243	cp	2011	1.9900193851E10			146	151
80052408958	cp	2011	1.990019385E10			69	74
80052418024	cp	2011	1.990019385E10			15	20
80052418039	cp	2011	1.990019385E10			453	458
80052455169	cp	2011	1.9900193864E10			1045	1050
80052463054	ar	2008	1.9900193861E10	1	2	39	46
80052476723	cp	2011	1.9900193864E10			1742	1747
80052477758	ar	2011	22885.0	59	4	539	552
80052521080	ar	2011	19799.0	39	9	1968	1974
80052598198	ar	2011	22925.0	24	4	305	323
80052611196	ar	2011	15540.0	51	4	439	464
80052632083	ar	2011	29605.0	214	19	3314	3323
80052678741	ar	2011	1.9700177306E10				
80052702412	cp	2011	77392.0			170	177
80052721395	cp	2011	77392.0			515	521
80052721951	ar	2011	27418.0		2220	75	81
80052731697	ar	2011	33784.0	146	2	319	322
80052732782	ar	2011	5.300152215E9	7	4	309	319
80052772769	ar	2011	110157.0	84	4		
80052790457	ar	2011	20489.0	92	3	889	897
80052819029	ar	2011	144820.0	12	5	807	817
80052838026	ar	2011	23582.0	43	4	423	440
80052857571	ar	2011	28520.0	2011	5		
80052860124	re	2011	130176.0	13	3	198	215
80052860631	ar	2011	21206.0	477	7364	301	303
80052888723	cp	2011	1.9900193976E10			11	19
80052903350	ar	2011	2.1100216571E10	2	APR		
80052940928	cp	2011	1.9900193986E10				
80052942853	cp	2011	1.9900193986E10				
80053030538	ar	2011	23737.0	27	3	336	362
80053110041	ar	2011	74502.0	40	3	623	646
80053130761	ar	2011	17610.0	28	5	335	355
80053134968	cp	2011	1.9900194918E10			108	112
80053142733	cp	2011	1.9900194918E10			366	371
80053143065	cp	2011	1.9900194918E10			234	239
80053146664	cp	2011	1.9900194918E10			240	245
80053148210	cp	2011	1.9900194918E10			309	314
80053155437	cp	2011	1.9900194918E10			315	320
80053156405	cp	2011	1.9900194918E10			246	252
80053158379	cp	2011	1.9900194917E10				
80053163905	cp	2011	1.9900194918E10			331	336
80053186788	re	2011	1.1600153482E10	65	1	17	24
80053187732	ar	2010	16148.0	12	4	231	236
80053217760	ar	2010	16148.0	12	4	275	286
80053234285	ar	2009	22885.0	57	6	831	844
80053252056	ar	2011	16764.0	31	39	13880	13889
80053312338	cp	2011	40067.0	8122			
80053316251	ar	2011	20489.0	92	4	1284	1291
80053323882	ar	2011	16956.0	28	6	505	516
80053333419	ar	2011	1.1400153314E10	12	2	118	133
80053337795	ar	2011	12977.0	9	9		
80053367609	ar	2011	24378.0	63	6	531	551
80053383616	ar	2011	22990.0	87	3	406	417
80053411975	ar	2010	24301.0	23	2	76	83
80053447072	ar	2011	26074.0	45	2	137	141
80053453484	cp	2011	26761.0	718		101	109
80053463251	cp	2011	17364.0	47	10	4014	4017
80053489686	cp	2011	4.700153514E9	8	3	168	183
80053517169	ar	2011	24326.0	19	5	759	779
80053521517	ar	2011	5.700166357E9	30	5	558	570
80053547900	ar	2011	59030.0	34	3	361	376
80053568194	ar	2011	23282.0	59	2	833	859
80053574968	ar	2011	14323.0	78	2	139	149
80053576393	ar	2011	19747.0	221	3-4	239	249
80053580240	ar	2011	1.00147029E8	34	2	50	56
80053588096	re	2011	18988.0	728	3	158	171
80053604345	ar	2011	1.9900192165E10	46	4	643	670
80053632728	ar	2011	144975.0	19	4	412	416
80053666656	cp	2008	144728.0				
80053709943	cp	2008	144728.0				
80053753995	cp	2008	144728.0				
80053769835	cp	2008	144728.0				
80053769842	cp	2008	144728.0				
80053806051	cp	2008	144728.0				
80053905009	ar	2011	20335.0	94	3	582	587
80053953055	re	2011	145445.0	10	1	26	32
80053967578	ar	2011	24169.0	88	11	1553	1557
80054001202	ar	2011	15585.0	214	4	515	528
80054061795	ar	2011	2.0000195079E10	52	3	445	461
80054098179	ar	2011	6.000152912E9	51	4	347	361
80054106202	ar	2011	26113.0	174	2	184	194
80054681739	ar	2011	29222.0	34	11	839	853
80054683528	re	2011	23138.0	26	6	508	517
80054698270	ar	2011	16689.0	519	18	3766	3801
80054724650	cp	2011	96537.0			3149	3155
80054769756	ar	2011	28514.0	59	9	1665	1672
80054782231	ar	2011	24023.0	49	8	582	588
80054785051	ar	2011	24023.0	49	8	573	581
80054810816	ar	2011	29903.0	39	6	1619	1627
80054827896	cp	2011	26010.0			100	103
80054833332	re	2011	145328.0	17	7	418	439
80054853813	ar	2009	1.9900193208E10	24	4	433	464
80054868244	ar	2011	18745.0	36	10	1553	1561
80054891902	ar	2011	17932.0	44	4	290	304
80054896735	ar	2011	21385.0	28	2	122	133
80054902951	ar	2011	22575.0	11	3	235	243
80054908026	ar	2009	13939.0	83	5	750	766
80054938530	cp	2011	40067.0	8185			
80054957637	ar	2011	27717.0	25	6	316	326
